[20:39:17.487] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.503] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.519] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.534] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.550] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.565] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.581] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.597] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.612] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.643] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.643] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.659] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.675] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.690] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.706] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.721] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.737] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
[20:39:17.753] >>>> Ch#01    CAN      11b STD ADDR DS:12 EDI:12 :: 00 00 01 23 | aa bb cc dd ee 11 22 33 
